pathway	NES_unweighted	FDR_unweighted	leadingEdge_unweighted	NES_weighted	FDR_weighted	leadingEdge_weighted	delta_NES	direction_agreement	FDR_class	leading_edge_jaccard	scenario
MITOTIC_SPINDLE	1.80033485981612	6.91220923075669e-05	CDK5RAP2;KIF1B;CLASP1;AKAP13;KLC1;RANBP9;FGD4;SSH2;PREX1;ARL8A;DOCK2;GSN;TUBA4A;CSNK1D;KIF3C;ROCK1;ARHGEF11;RASA2;SPTBN1;NF1;CLIP1;NIN;WASF2;LMNB1;PPP4R2;CDC42EP2;PXN;CDC42EP4;PAFAH1B1;NOTCH2;NEDD9;CDC42EP1;ARHGEF2;NCK2;PRC1;CNTROB;CDC42BPA;CAPZB;ARFGEF1;STAU1;MYH9;APC;RASA1;FLNB;MARK4;ECT2;ABR;KIF4A;TUBD1;ARHGEF12;ITSN1;ARHGAP27;CYTH2;RALBP1;CDC42;KPTN;ACTN4;ARAP3;TTK;KIF11;MYO9B;MARCKS;ABI1;HDAC6;TAOK2;VCL;MAP1S;MYH10;KIF5B;WASF1;TBCD;NUSAP1;TUBGCP2;CEP192;PCNT;SOS1;RABGAP1;MAP3K11;PDLIM5;KIF15;TLK1;DYNLL2;KIF23	1.77527124469763	0.000163749111798345	CDK5RAP2;KIF1B;CLASP1;RANBP9;TUBA4A;ARL8A;AKAP13;FGD4;GSN;KIF3C;KLC1;PREX1;PPP4R2;SSH2;LMNB1;CDC42EP2;SPTBN1;CSNK1D;ARHGEF11;PAFAH1B1;WASF2;DOCK2;ROCK1;RASA2;NF1;NIN;CLIP1;CDC42EP4;NCK2;PXN;CNTROB;ARFGEF1;NOTCH2;STAU1;RALBP1;NEDD9;CAPZB;CDC42BPA;MYH9;FLNB;ARHGEF2;MARCKS;CDC42;CDC42EP1;RASA1;TUBD1;APC;ITSN1;ABI1;PRC1;KPTN;KIF4A;ECT2;TTK;ARHGAP27;ABR;ACTN4;MARK4;ARHGEF12;KIF11;KIF5B;VCL;MYH10;PDLIM5;MAP1S;TUBGCP3;CYTH2;MYO9B;TLK1;HDAC6;ARAP3;TAOK2;TUBGCP2;MAP3K11;CEP192;KIF23;RAB3GAP1;SOS1;MAPRE1;KATNB1;KIF15;ARHGEF7;AURKA;DYNLL2;BCR;CLIP2;WASF1;ARHGDIA	-0.0250636151184882	TRUE	both	0.858695652173913	entry3.75_SOFA_D3
MTORC1_SIGNALING	-1.21967912332138	0.114830934047539	UFM1;GTF2H1;HSPD1;FGL2;EEF1E1;ATP5MC1;HSPA9;M6PR;GGA2;PPIA;CACYBP;HSP90B1;PSMD14;PSMC2;EPRS1;SLC37A4;USO1;STARD4;INSIG1;MTHFD2L;IMMT;SHMT2;PITPNB;SC5D;SEC11A;TCEA1;MLLT11;PRDX1;CANX;SSR1;HSPA4;NUP205;CYB5B;RRP9;CXCR4;PPA1;XBP1;CCT6A;UCHL5;PHGDH;HMGCS1;RPA1;ARPC5L;TRIB3;RPN1;PSMA3;EBP;EDEM1;HSPA5;SERP1;FKBP2;PSMA4;PSMC6;CALR;SYTL2;SORD;HPRT1;EIF2S2;POLR3G	0.875652206416093	0.778938775510204	GSR;SLC2A3;NFIL3;SLA;TUBA4A;SKAP2;NIBAN1;HK2;IDI1;SLC6A6;PGM1;GSK3B;LDLR;NUPR1;ACSL3;SLC2A1;MAP2K3;LDHA;DHCR7;NFYC;G6PD;RAB1A;GLA;PPP1R15A;PGK1;RIT1;UBE2D3;GBE1;ALDOA;NAMPT;GAPDH	2.09533132973747	FALSE	neither	0	entry3.75_SOFA_D3
MYC_TARGETS_V1	-3.13061869681718	6.18934601350443e-27	SRSF7;DDX18;SYNCRIP;BUB3;NPM1;SNRPA1;HNRNPR;ABCE1;SET;EEF1B2;FBL;TOMM70;RPL34;HSPD1;G3BP1;NOP56;RPL22;MRPS18B;MAD2L1;STARD7;RAN;DDX21;NDUFAB1;CCT4;CLNS1A;ILF2;RPS2;RSL1D1;RPLP0;RPS5;PPIA;APEX1;GLO1;MYC;EIF2S1;POLE3;VDAC1;RPS3;RPL6;SNRPD2;RPS10;PSMD14;RPL18;SSBP1;CCT2;EPRS1;PHB1;SRSF2;RPS6;SRSF3;PSMD8;EIF3D;NCBP2;GNL3;IMPDH2;DHX15;IARS1;DUT;PSMA2;PCNA;PRDX4;ERH;KARS1;HNRNPD;HDAC2;C1QBP;CCT7;YWHAQ;PRPS2;RACK1;PABPC4;CANX;SLC25A3;TXNL4A;SERBP1;RRP9;CDK4;MRPL23;ACP1;PHB2;MRPL9;TUFM;NME1;UBE2E1;SNRPA;RFC4;HNRNPA3;CUL1;NAP1L1;HNRNPA1;HSP90AB1;XRCC6;PSMA1;SNRPD1;SNRPB2;CTPS1;ODC1;SRM;SNRPD3;VDAC3;UBA2;TRA2B;RANBP1;PSMA4;PSMC6;AIMP2;EIF4A1;RRM1;RPL14;EIF4E;HPRT1;EIF2S2;MCM5;COX5A;NCBP1;HSPE1;PRDX3;PSMB2;HDDC2;XPOT;CSTF2;SRSF1;SMARCC1;NOLC1;TCP1;CCT3;PWP1;MCM7;COPS5;SSB;PSMC4;CNBP;EIF3B;PPM1G;POLD2;GOT2;SF3B3;CCT5;PSMD7;LSM7;SNRPG;PSMA6	-3.02996820878921	5.94093832549138e-24	DDX18;SRSF7;BUB3;SYNCRIP;HNRNPR;ABCE1;SNRPA1;NPM1;G3BP1;RPL34;EEF1B2;TOMM70;FBL;RPL22;CLNS1A;MAD2L1;NOP56;MRPS18B;SET;RAN;RPL6;CCT4;RPS5;RPS2;PPIA;RPLP0;NDUFAB1;SNRPD2;HSPD1;DDX21;ILF2;SSBP1;APEX1;MYC;RPS6;RSL1D1;RPS10;CCT2;GLO1;STARD7;EPRS1;EIF3D;PSMD14;PHB1;EIF2S1;IARS1;RPS3;RPL18;VDAC1;POLE3;PSMD8;NCBP2;DUT;PSMA2;IMPDH2;PRDX4;HNRNPD;GNL3;RACK1;HNRNPA1;YWHAQ;DHX15;SRSF3;HNRNPA3;CCT7;PRPS2;ERH;C1QBP;PCNA;KARS1;MRPL23;SERBP1;NME1;MRPL9;CDK4;SNRPA;RANBP1;RFC4;PABPC4;TUFM;RRP9;ACP1;HDAC2;TXNL4A;RPL14;SRSF2;ODC1;SRM;SNRPD1;CTPS1;VDAC3;EIF4A1;UBE2E1;NAP1L1;SNRPD3;SLC25A3;CANX;NOLC1;CUL1;HDDC2;PHB2;COX5A;SSB;SMARCC1;MCM5;XRCC6;AIMP2;HSPE1;SNRPB2;UBA2;LSM7;EIF4E;PSMA1;NCBP1;POLD2;SF3B3;RRM1;MCM7;CCT3;CSTF2;PSMB2;EIF2S2;SNRPG;COPS5;HPRT1;HSP90AB1;NHP2;GOT2;SRSF1;PPM1G;PWP1;NOP16	0.100650488027974	TRUE	both	0.902777777777778	entry3.75_SOFA_D3
MYC_TARGETS_V2	-2.22695119373384	1.65415489442643e-05	DDX18;WDR43;NPM1;HSPD1;NOP56;NDUFAF4;MYC;PPAN;PHB1;UTP20;PES1;GNL3;DCTPP1;MRTO4;PRMT3;RRP9;CDK4;PUS1;GRWD1;TFB2M;TBRG4;SRM;LAS1L;AIMP2;IMP4;MPHOSPH10;SORD;MCM5;HSPE1;NOLC1;DUSP2;IPO4;TMEM97;MYBBP1A;NIP7;FARSA	-2.24332202947313	1.2999522590736e-05	DDX18;WDR43;NPM1;NOP56;UTP20;HSPD1;NDUFAF4;MYC;PPAN;PHB1;PES1;PUS1;MRTO4;DCTPP1;GNL3;GRWD1;CDK4;RRP9;SORD;SRM;TFB2M;MPHOSPH10;LAS1L;TBRG4;IMP4;NOLC1;MCM5;AIMP2;HSPE1;PRMT3;MYBBP1A	-0.0163708357392856	TRUE	both	0.861111111111111	entry3.75_SOFA_D3
MYOGENESIS	1.16519760832891	0.279356210443038	ACSL1;SVIL;MEF2A;COL4A2;ITGA7;GSN;MYBPC3;DAPK2;MYOM1;FOXO4;PDLIM7;KLF5;NQO1;TGFB1;PYGM;CLU;KIFC3;MYH9;TPM3;MYH11;NOTCH1;ACHE;RIT1;CKB;GADD45B;DMPK;COL6A3;MYL6B;BAG1;MAPRE3;IFRD1;LSP1;ATP6AP1;GPX3;SMTN;KCNH2;APP;TAGLN;NCAM1;AK1;HDAC5;MYLK;SLC6A8;FLII;MYO1C;CHRNG;GABARAPL2;AKT2;ITGB5;SPARC;PICK1;NAV2;IGFBP7;TSC2;SCD;MAPK12	1.10686518518026	0.354170264203074	ACSL1;MEF2A;GSN;SVIL;ITGA7;MYBPC3;FOXO4;DAPK2;COL4A2;TPM3;KLF5;MYOM1;PDLIM7;GADD45B;RIT1;TGFB1;KIFC3;CLU;MYH9;COL6A3;PYGM;ATP6AP1;NQO1;MYL6B;CKB;DMPK;IFRD1;NOTCH1;LSP1;APP;MYH11;GPX3;MAPRE3;SMTN;GABARAPL2;ACHE;MYLK;HDAC5;FLII;BAG1;HBEGF;SPARC;NCAM1;ITGB5;SLC6A8;AK1;IGFBP7;TAGLN;AKT2;KCNH2	-0.0583324231486548	TRUE	neither	0.859649122807018	entry3.75_SOFA_D3
NOTCH_SIGNALING	-0.932405789863031	0.640825096232793	DTX4;MAML2;LFNG;HES1;PSEN2;CUL1;ARRB1;FZD1;SKP1	-0.852265335228155	0.731897220148182	DTX4;MAML2;LFNG;PSEN2;HES1;CUL1;ARRB1;FZD1;SKP1;DTX1;PPARD;KAT2A	0.0801404546348763	TRUE	neither	0.75	entry3.75_SOFA_D3
OXIDATIVE_PHOSPHORYLATION	-2.43614140782535	1.77311184108886e-12	MRPS30;LRPPRC;PDP1;TIMM17A;CYCS;LDHB;TOMM70;ABCB7;MRPL35;ATP5MC1;HSPA9;NDUFAB1;COX10;NDUFB5;OXA1L;MDH1;MRPL15;ATP5PO;DLAT;ECHS1;TOMM22;VDAC1;COX7C;COX6C;ATP5F1A;NDUFS3;SLC25A4;ACAA2;UQCRC2;ATP5MC2;ECI1;NDUFB2;COX7A2;SLC25A5;BDH2;VDAC2;MRPL11;CASP7;NDUFA4;GLUD1;HSD17B10;IMMT;NDUFV1;ACADSB;TIMM13;PHYH;ATP5MC3;ATP5PB;SLC25A6;PMPCA;NDUFA8;NDUFB8;TIMM50;SLC25A3;FDX1;IDH2;ACADM;SDHD;TIMM10;NDUFA5;PDK4;PHB2;MRPS12;OPA1;TIMM9;NNT;PDHA1;COX4I1;SLC25A12;MGST3;ATP6V1F;SLC25A20;UQCRFS1;NDUFA6;UQCR10;VDAC3;ATP5F1C;SUCLA2;UQCRQ	-2.28123406682109	5.34048143191144e-10	MRPS30;LRPPRC;LDHB;PDP1;TIMM17A;CYCS;TOMM70;MRPL35;MDH1;ATP5MC1;MRPL15;DLAT;ABCB7;OXA1L;ATP5PO;NDUFB5;COX7C;HSPA9;NDUFAB1;COX10;COX6C;ECHS1;SLC25A4;ATP5MC2;NDUFS3;NDUFB2;TOMM22;VDAC1;UQCRC2;ACAA2;TIMM13;ATP5MC3;BDH2;ATP5F1A;NDUFV1;ECI1;MRPL11;VDAC2;COX7A2;NDUFA4;CASP7;HSD17B10;NDUFA8;SLC25A6;SLC25A5;IMMT;GLUD1;PHYH;NDUFA5;IDH2;PDK4;ACADM;PMPCA;TIMM10;MRPS12;ACADSB;NDUFB8;ATP5PB;SDHD;MGST3;TIMM9;TIMM50;UQCRQ;NDUFA6;PDHA1;OPA1;COX4I1;VDAC3;UQCR10;FDX1;UQCRFS1;SLC25A3;MRPS11;MTX2;PHB2;NNT;COX5A;ETFA;NDUFS6;ATP6V1F;SUCLA2;ATP5F1C;SLC25A20;IDH3A;COX11;ATP5PD;SLC25A12;UQCRB;ATP5PF;FH;BAX;NDUFB6;ACO2;GOT2;MDH2;FXN;IDH3B;ATP6V1G1;ATP5F1D;AIFM1;NDUFA9;ACAT1;PRDX3;NDUFB4;ATP5F1B;MRPS22;ATP1B1;NDUFS7	0.154907341004257	TRUE	both	0.731481481481482	entry3.75_SOFA_D3
P53_PATHWAY	1.23988066689496	0.129716075578458	TGFA;UPP1;ZBTB16;GADD45A;NDRG1;CCND3;PTPRE;NUPR1;MXD1;ALOX15B;ACVR1B;ABHD4;APAF1;SP1;CEBPA;HEXIM1;FAS;DRAM1;CDK5R1;TRAFD1;CD82;PRMT2;STOM;FOXO3;INHBB;TOB1;RHBDF2;RNF19B;RXRA;TGFB1;GPX2;PPM1D;CCP110;PPP1R15A;PRKAB1;FGF13;CSRNP2;NOTCH1;SOCS1;CTSD;IP6K2;IER3;DEF6;RGS16;HSPA4L;CYFIP2;TXNIP;MKNK2;STEAP3;SERTAD3;PLK3;ZFP36L1;GM2A;TAP1	1.38776027179474	0.0323075493676381	UPP1;NDRG1;CCND3;GADD45A;TGFA;ZBTB16;ACVR1B;DRAM1;ABHD4;ALOX15B;PTPRE;MXD1;APAF1;STOM;CEBPA;CD82;NUPR1;SP1;TRAFD1;PRMT2;TOB1;CDK5R1;HEXIM1;FOXO3;FAS;PRKAB1;RXRA;RNF19B;RHBDF2;INHBB;PPP1R15A;TGFB1;IER3;CTSD;CSRNP2;SERTAD3;SOCS1;PPM1D;GPX2;CCP110;GM2A;PLK3;FGF13;ZFP36L1;VDR;CYFIP2;DDIT4;NOTCH1;DEF6;TAP1;MKNK2;STEAP3;TXNIP;APP;IP6K2;HSPA4L	0.147879604899778	TRUE	IPW_only	0.929824561403509	entry3.75_SOFA_D3
PEROXISOME	-1.01194998672524	0.522815344603381	ABCD2;CLN6;SLC25A4;SLC23A2;HRAS;SCP2;SLC35B2;SLC25A19;DHRS3;EPHX2;PRDX1;CADM1;IDH2;HSD17B4;ERCC3;ACSL5;SOD1;CTPS1;ECI2;ABCB4;ITGB1BP1;ABCD3;ABCB1;MSH2;PEX11B;EHHADH;SMARCC1;ALDH9A1;ISOC1;CNBP;IDE;SLC27A2;RDH11;ECH1;PEX2;MLYCD	-0.932440476351612	0.709878272955524	ABCD2;SLC23A2;SLC25A4;CLN6;HRAS;SLC35B2;EPHX2;DHRS3;ERCC3;IDH2;PRDX1;CADM1;SLC25A19;ABCB1;SCP2;ECI2;HSD17B4;ABCB4;ACSL5;CTPS1;SOD1;MSH2	0.0795095103736281	TRUE	neither	0.611111111111111	entry3.75_SOFA_D3
PI3K_AKT_MTOR_SIGNALING	1.84630269094626	0.000617557589554062	MKNK1;MAP2K6;PRKCB;SLA;MAPK1;CAB39;VAV3;PRKAR2A;DUSP3;GSK3B;RAC1;RALB;TNFRSF1A;PTEN;MAP2K3;SLC2A1;RPS6KA3;RAF1;RIPK1;RPS6KA1;GRB2;PIKFYVE;AKT1S1;CFL1;MYD88;UBE2D3;CDKN1B;YWHAB;IRAK4;RIT1;ACTR2;ITPR2;GRK2;ACTR3;MAPK10;SMAD2;CLTC;TBK1;E2F1;MKNK2;ARF1	1.87774763807343	0.000398469347791607	MKNK1;CAB39;SLA;MAP2K6;PRKCB;MAPK1;PRKAR2A;TNFRSF1A;DUSP3;RALB;RAC1;VAV3;PTEN;GSK3B;RPS6KA3;SLC2A1;MAP2K3;RPS6KA1;GRB2;MYD88;RAF1;CFL1;YWHAB;CDKN1B;RIT1;UBE2D3;RIPK1;IRAK4;ACTR2;PIKFYVE;SMAD2;ACTR3;AKT1S1;ARF1;CLTC;GRK2;MAPK10;MKNK2;IL2RG;PFN1;ITPR2;TBK1;PTPN11;NFKBIB;PDK1;E2F1	0.0314449471271689	TRUE	both	0.891304347826087	entry3.75_SOFA_D3
PROTEIN_SECRETION	0.735065447878963	0.954163273615635	KIF1B;MAPK1;IGF2R;STX16;RPS6KA3;GNAS;STX7;AP2B1;GLA;CD63;PAM;ARFGEF1;AP1G1;LAMP2;RAB5A;STAM;VAMP3;CLTC;SEC22B;ARF1;SGMS1;COPB1;ABCA1;CLN5;RAB2A;AP2S1;ATP7A	1.02569307479771	0.520230465462549	KIF1B;MAPK1;IGF2R;RPS6KA3;STX16;GNAS;CD63;AP2B1;GLA;PAM;ARFGEF1;STX7;RAB5A;LAMP2;VAMP3;AP1G1;ARF1;CLTC;SEC22B;STAM;RAB2A;AP3S1;ARFGAP3;COPB1;RAB14;ATP6V1H;VPS4B;CLN5;ABCA1;AP2M1;SNAP23	0.290627626918743	TRUE	neither	0.705882352941177	entry3.75_SOFA_D3
REACTIVE_OXYGEN_SPECIES_PATHWAY	1.51860276642506	0.0457029665441079	GSR;GCLM;HHEX;MBP;FES;MSRA;SBNO2;CDKN2D;G6PD;NQO1;OXSR1;FTL;TXNRD1;EGLN2;SRXN1;LSP1;GPX3;JUNB;TXN;GLRX;PRDX6	1.89989936746786	0.00157250458535305	GSR;GCLM;HHEX;FES;MSRA;MBP;CDKN2D;SBNO2;G6PD;OXSR1;TXNRD1;SRXN1;LAMTOR5;TXN;NQO1;FTL;JUNB;GLRX;LSP1;EGLN2;PRDX6;GPX3	0.3812966010428	TRUE	both	0.954545454545455	entry3.75_SOFA_D3
SPERMATOGENESIS	-0.822343119693517	0.902765819757463	CAMK4;ZC3H14;TSN;SLC12A2;LPIN1;ALOX15;PARP2;TKTL1;PEBP1;RAD17	0.89975693079195	0.731897220148182	PGS1;AGFG1;TLE4;PRKAR2A;CCNA1;CLVS1;BRAF;TALDO1;IP6K1;SHE;H1-6;PHF7;CHFR;GMCL1;TTK;MAST2	1.72210005048547	FALSE	neither	0	entry3.75_SOFA_D3
TGF_BETA_SIGNALING	1.6100034295709	0.0233813743764083	FURIN;FKBP1A;HIPK2;TGFBR1;RAB31;IFNGR2;SPTBN1;SMAD1;TGFB1;SKI;SERPINE1;PPP1R15A;UBE2D3;CTNNB1;XIAP;APC;SMURF1;PPM1A;BMPR2;THBS1	1.76151899846071	0.00628179419657461	FKBP1A;RAB31;HIPK2;FURIN;IFNGR2;TGFBR1;SPTBN1;SERPINE1;PPP1R15A;SMAD1;CTNNB1;TGFB1;THBS1;UBE2D3;SKI;XIAP;PPM1A;SMURF1;APC;RHOA;JUNB	0.151515568889814	TRUE	both	0.863636363636364	entry3.75_SOFA_D3
TNFA_SIGNALING_VIA_NFKB	1.66949429548444	0.00100177901981468	BCL6;ETS2;GADD45A;CFLAR;PFKFB3;FOSL2;SLC2A3;B4GALT5;IRS2;TLR2;PTPRE;BCL2A1;MXD1;NFIL3;RCAN1;KLF9;NFKB1;SOCS3;TNIP1;LITAF;DRAM1;KLF6;MAP2K3;DENND5A;TIPARP;IFNGR2;LDLR;NFKBIA;EHD1;BCL3;PER1;RNF19B;MAP3K8;CD44;F2RL1;PNRC1;CEBPB;ZC3H12A;KDM6B;NFE2L2;CSF1;CEBPD;SERPINE1;PPP1R15A;AREG;NFAT5;B4GALT1;STAT5A;TNFAIP3;JAG1;TUBB2A;REL;DNAJB4;GADD45B;NAMPT;IER3;TANK;PHLDA1;TNIP2;ZFP36;IRF1;MARCKS;RIGI;DUSP1;ICAM1;TNFAIP6;TAP1;TRIB1	1.92512094328559	1.2999522590736e-05	BCL6;GADD45A;PFKFB3;ETS2;SLC2A3;FOSL2;NFIL3;CFLAR;B4GALT5;BCL2A1;IRS2;SOCS3;DRAM1;LITAF;PTPRE;MXD1;IFNGR2;KLF9;KLF6;TLR2;TIPARP;RCAN1;NFKB1;NFKBIA;LDLR;DENND5A;TNIP1;CD44;MAP2K3;EHD1;F2RL1;PER1;BCL3;SERPINE1;MAP3K8;PNRC1;CEBPB;CEBPD;ZC3H12A;AREG;RNF19B;CSF1;PPP1R15A;GADD45B;TNFAIP3;B4GALT1;JAG1;NFE2L2;DUSP1;TRIB1;KDM6B;IER3;NAMPT;STAT5A;NFAT5;MARCKS;REL;ICAM1;TUBB2A;TNFAIP6;TNIP2;JUNB;ZFP36;TAP1;IRF1;IL6ST;PHLDA1;TANK;CXCL1;DNAJB4;EFNA1;PLEK	0.255626647801154	TRUE	both	0.917808219178082	entry3.75_SOFA_D3
UNFOLDED_PROTEIN_RESPONSE	-2.03624559061122	1.65415489442643e-05	NPM1;IMP3;NOP56;EXOSC2;EIF2AK3;HSPA9;EXOSC9;EIF2S1;HSP90B1;RPS14;PDIA6;EIF4A2;CEBPG;DNAJB9;SKIC3;SLC30A5;SRPRB;IARS1;SEC31A;SPCS1;LSM4;SEC11A;WFS1;SSR1;MTREX;HERPUD1;RRP9;BANF1;DDX10;XBP1;SPCS3;EIF4EBP1;EXOC2;YIF1A;EDEM1;HSPA5;SERP1;ALDH18A1;HYOU1;CNOT2;SDAD1;EIF4A1;EIF4E;CALR;PAIP1;BAG3;CKS1B;XPOT;MTHFD2;NOLC1;FUS;GOSR2;NOP14;EEF2	-1.83819141934517	0.000455776226429058	NPM1;IMP3;NOP56;EIF2AK3;EXOSC2;HSPA9;EXOSC9;SPCS1;HSP90B1;RPS14;EIF2S1;IARS1;PDIA6;SKIC3;CEBPG;SLC30A5;LSM4;DNAJB9;EIF4A2;SRPRB;SEC31A;BANF1;WFS1;MTREX;SEC11A;RRP9;SSR1;FUS;BAG3;EIF4EBP1;HERPUD1;DDX10;HYOU1;EIF4A1;YIF1A;XBP1;NOLC1;NOP14;ALDH18A1;EXOC2;FKBP14;SPCS3;CNOT2;EIF4E;SDAD1;EDEM1;CKS1B;CALR;PAIP1;EEF2;EXOSC1;NHP2;GOSR2;NFYB;XPOT;KHSRP;SLC1A4;TSPYL2	0.198054171266051	TRUE	both	0.836065573770492	entry3.75_SOFA_D3
UV_RESPONSE_DN	1.35237489272935	0.0806329113924051	MAPK14;SYNE1;ATP2B4;ATXN1;IGF1R;DYRK1A;WDR37;CELF2;NFKB1;APBB2;PTEN;GCNT1;LDLR;RASA2;PRDM2;SCN8A;PPARG;PTGFR;PIK3CD;RXRA;SCAF8;NR3C1;FHL2;NOTCH2;NIPBL;SERPINE1;CDC42BPA;TGFBR2;CDKN1B;CACNA1A;RBPMS;PRKCE	1.35139417597859	0.0738357843137255	MAPK14;ATP2B4;IGF1R;ATXN1;SYNE1;DYRK1A;WDR37;PTEN;NFKB1;LDLR;GCNT1;CELF2;SCN8A;PPARG;NR3C1;RASA2;SERPINE1;TGFBR2;RXRA;PIK3CD;CDKN1B;FHL2;NOTCH2;DUSP1;PTGFR;APBB2;SCAF8;CDC42BPA;PRDM2;TFPI	-0.00098071675076139	TRUE	neither	0.823529411764706	entry3.75_SOFA_D3
UV_RESPONSE_UP	0.869110355021054	0.83951048951049	GRINA;ARRB2;CCND3;ATP6V1C1;ALAS1;PRKCD;LYN;FURIN;TUBA4A;MAOA;AGO2;MARK2;RAB27A;NFKBIA;CHKA;ACAA1;CA2;PDAP1;GRPEL1;APOM;ALDOA;NUP58;PRKACA	1.07119908488699	0.421440674739167	CCND3;ATP6V1C1;ARRB2;GRINA;PRKCD;TUBA4A;ALAS1;LYN;FURIN;MAOA;RAB27A;NFKBIA;AGO2;CHKA;MARK2;ACAA1;NUP58;ALDOA;GRPEL1;CA2;ICAM1;PDAP1;JUNB;TAP1;PRKACA;CDC34;IRF1;IL6ST;STARD3;APOM;GPX3;CYB5R1;TMBIM6	0.202088729865939	TRUE	neither	0.696969696969697	entry3.75_SOFA_D3
WNT_BETA_CATENIN_SIGNALING	0.934097773587824	0.640825096232793	NUMB;RBPJ;ADAM17;MAML1;NKD1;CTNNB1;FRAT1;JAG1;NOTCH1;NCSTN	0.888357275532245	0.731897220148182	RBPJ;NUMB;ADAM17;MAML1;CTNNB1;JAG1;NCSTN;FRAT1;NKD1	-0.0457404980555793	TRUE	neither	0.9	entry3.75_SOFA_D3
XENOBIOTIC_METABOLISM	1.56001137939809	0.00842826325412055	UPP1;IL1R1;ETS2;PGD;GSR;TPST1;ALAS1;POR;LPIN2;SLC6A6;ACOX1;DDAH2;TNFRSF1A;ARG1;UPB1;MAOA;PINK1;ESR1;FAS;AQP9;VNN1;SLC22A1;SLC46A3;CA2;CDA;SMOX;ITIH4;ABCC2;NQO1;HES6;CSAD;SERPINE1;GABARAPL1;MARCHF6	1.47699770425343	0.018016414336732	UPP1;PGD;IL1R1;ETS2;GSR;POR;DDAH2;ALAS1;TPST1;ARG1;ACOX1;TNFRSF1A;LPIN2;SLC6A6;MAOA;AQP9;VNN1;PINK1;UPB1;CDA;FAS;SLC46A3;ESR1;SERPINE1;MARCHF6;ABCC2;SMOX;GABARAPL1;ITIH4;SLC22A1;DHRS7;RAP1GAP;CA2;CSAD;NQO1	-0.0830136751446642	TRUE	both	0.916666666666667	entry3.75_SOFA_D3
ADIPOGENESIS	-0.842850732348807	0.924298752933932	NDUFAB1;MRPL15;ATP5PO;DLAT;ECHS1;AK2;NDUFS3;SLC66A3;ACAA2;DBT;DNAJB9;HADH;ATP1B3;MAP4K3;ENPP2;PDCD4;IMMT;SCP2;PHYH;EPHX2;ANGPT1;JAGN1;ESYT1;PTCD3;DNAJC15;ACADM;SLC25A10;NDUFA5;REEP5;SSPN	0.862511270445129	0.801243252085719	BCL6;GADD45A;PFKFB3;POR;RTN3;ACOX1;ITGA7;SQOR;CCNG2;STOM;PGM1;ELMOD3;GPAT4;LPCAT3;IFNGR1;TOB1;PPARG;DHRS7B;DHCR7;PPM1B;ORM1;TALDO1;TKT;GRPEL1;ALDOA;STAT5A;GBE1;CDKN2C;NABP1;BAZ2A;DHRS7;CHUK;CD151;PIM3;ITSN1	1.70536200279394	FALSE	neither	0	entry4.25_SOFA_D3
ALLOGRAFT_REJECTION	-1.48616253396557	0.00941629553128753	HLA-DRA;NPM1;ABCE1;RPS3A;LY75;HLA-DMB;HLA-DMA;ITK;CD3D;SIT1;TRAT1;CD3G;EIF3A;CD86;DARS1;RPL9;CTSS;CD28;UBE2N;RPL39;CCND2;CD4;IL7;ETS1;HLA-DOA;LY86;CD40LG;RPS19;EIF3D;HDAC9;CD8B;TNF;LCK;IRF8;IRF4;CD74;RIPK2;HLA-DQA1;CCR2;FCGR2B;MRPL3;CD2;STAT4;ZAP70;CD8A;NME1;CD3E;CD79A;IL15	-1.61636819079774	0.00206294708610198	RPS3A;HLA-DRA;ABCE1;NPM1;HLA-DMB;CD3D;EIF3A;ITK;HLA-DMA;SIT1;RPL9;LY75;TRAT1;CD3G;DARS1;HLA-DOA;RPL39;CTSS;ETS1;CD28;CD86;UBE2N;CD4;CD40LG;EIF3D;IL7;LY86;CD8B;LCK;CD74;RPS19;IRF4;CCND2;HLA-DQA1;TNF;IRF8;CD8A;CD2;FCGR2B;STAT4;ZAP70;CCR2;CD3E;IL15;CD79A;CCR5;HDAC9;CXCR3;CD40;NME1;CD247;MRPL3	-0.130205656832175	TRUE	both	0.905660377358491	entry4.25_SOFA_D3
ANDROGEN_RESPONSE	1.35359925996968	0.102575207983686	FKBP5;NDRG1;CAMKK2;GSR;CCND3;HPGD;PTK2B;SLC38A2;HERC3;ACTN1;MAK;RPS6KA3;IQGAP2;ACSL3;IDI1;MERTK;MYL12A;ARID5B	1.57560681019126	0.01396289104962	NDRG1;CCND3;CAMKK2;GSR;ACTN1;FKBP5;HPGD;PTK2B;IDI1;SLC38A2;HERC3;MYL12A;RPS6KA3;ACSL3;MERTK;UBE2J1;MAK;IQGAP2;VAPA;B4GALT1;ARID5B;GNAI3;SRF;PIAS1	0.222007550221578	TRUE	IPW_only	0.75	entry4.25_SOFA_D3
ANGIOGENESIS	0.587533439159886	0.969400462551148	LRPAP1;JAG1;FGFR1;PGLYRP1;APP;S100A4;TIMP1;FSTL1;VEGFA;PF4	0.826699601996034	0.767961110621702	LRPAP1;PGLYRP1;JAG1;FGFR1;APP;S100A4;TIMP1;FSTL1;VEGFA;PF4	0.239166162836148	TRUE	neither	1	entry4.25_SOFA_D3
